"created_at","id_str","full_text","quote_count","reply_count","retweet_count","favorite_count","lang","user_id_str","conversation_id_str","username","tweet_url"
"Tue Feb 06 17:44:37 +0000 2024","1.75E+18","semua akun yang nyebar isu gesekan dan kebencian terhadap pengungsi rohingya berkumpul di satu tempat. ðŸ«£","0","0","0","1","in","128152335","1.75E+18","hallafan","https://twitter.com/hallafan/status/1754924069437211064"
"Tue Feb 06 17:21:21 +0000 2024","1.75E+18","kamu kalo sama aku tenang aja gausah cemburuan, kalo aku sedang dalam panggilan lain"" paling lagi di telpon etnis rohingya ini wkwk https://t.co/pEdzXyYM0q""","0","0","0","0","in","1.37E+18","1.75E+18","adhillah_12","https://twitter.com/adhillah_12/status/1754918215027937284"
"Tue Feb 06 17:20:36 +0000 2024","1.75E+18","Kau kena tahu beza Melayu potong dengan rohingya potong..  Ada beza yaa..   Bukan sembang tak nak tolong Melayu! Tapi banyak Melayu kerja mcm taik tapi bayaran nak lebih..","0","0","0","1","in","1.39E+18","1.75E+18","PejuangPH","https://twitter.com/PejuangPH/status/1754918023671251099"
"Tue Feb 06 17:11:16 +0000 2024","1.75E+18","Film Lost At Sea Mengingatkan Penderitaan Rohingya dalam Melarikan Diri https://t.co/4sERhiu9lb","0","0","0","0","in","9.81E+17","1.75E+18","IdTopmedia","https://twitter.com/IdTopmedia/status/1754915675280134340"
"Tue Feb 06 17:03:31 +0000 2024","1.75E+18","Aneh bgt kaya gini di ributin sampe di cancel?? Serem bgt pemilu kali ini Tp akun ini kan dulu juga buzzer rohingya, jd gak kaget sihðŸ™„","0","0","0","1","in","2921098381","1.75E+18","taypinchan","https://twitter.com/taypinchan/status/1754913726854201823"
"Tue Feb 06 16:59:29 +0000 2024","1.75E+18","@5t3v3n_P3g3L Hampir 10taon berkuasa dan ngomongnya bolak2 stunting2 hasilnya...IQ rata2 indo cm 78 kalah ama myanmar dan rohingya nya ..itu artinya mmg di pelihara jd dungu..sad story","0","0","0","1","in","1119959588","1.75E+18","fuk_min","https://twitter.com/fuk_min/status/1754912710016565561"
"Tue Feb 06 16:58:54 +0000 2024","1.75E+18","persiapan mungsuh Lee chong wei https://t.co/JIdIcwATsL","0","0","0","0","in","1.17E+18","1.75E+18","nitijenbudiman","https://twitter.com/nitijenbudiman/status/1754912563320783061"
"Tue Feb 06 16:45:09 +0000 2024","1.75E+18","@Kang_Alebilang @harisyavin @LilyAzizah81 @cakimiNOW @aniesbaswedan Iya semoga jadi presiden Rohingya ya anis penis ðŸ¥°","0","0","0","0","in","1.47E+18","1.75E+18","ArilGibran5","https://twitter.com/ArilGibran5/status/1754909101690388688"
"Tue Feb 06 16:43:59 +0000 2024","1.75E+18","@SuaraHati88888 @mynewshub Aku peduli apa pasal hal ehwal Sarawak. Aku tinggal di Semenanjung. Masalah kat tempat aku lebih besar. Penuh dengan warga asing dari Bangladesh, Pakistan dan pelarian-pelarian Rohingya.","0","0","0","1","in","1.63E+18","1.75E+18","jom_komen324","https://twitter.com/jom_komen324/status/1754908811058622802"
"Tue Feb 06 16:37:38 +0000 2024","1.75E+18","@KompasTV Rohingya bisa masuk ke Indonesia gimana?menhan TNI polri sibuk kampanye","0","0","0","0","in","1.50E+18","1.75E+18","AchmadMichtah","https://twitter.com/AchmadMichtah/status/1754907211862835482"
"Tue Feb 06 16:26:09 +0000 2024","1.75E+18","isu rohingya ini masih jadi sentimen negatif ya di tiktok? ini pda kemakan hoax ato begimana sik","0","0","0","0","in","1.45E+18","1.75E+18","diywlrm","https://twitter.com/diywlrm/status/1754904319974166665"
"Tue Feb 06 16:12:03 +0000 2024","1.75E+18","ditemukan pengungsi rohingya lepas satu https://t.co/PpOgTQZlo2","0","1","0","1","in","1.10E+18","1.75E+18","ayamkatsuU","https://twitter.com/ayamkatsuU/status/1754900774675530208"
"Tue Feb 06 16:11:23 +0000 2024","1.75E+18","@jejebibib @sbycare @sbyfess Pacar mu mirip arek Rohingya mba. Nanti km bakalan dapat ganti yg lebih baik, baik fisik maupun attitude eðŸ¤—","0","1","0","0","in","1.62E+18","1.75E+18","icedcoffeamel","https://twitter.com/icedcoffeamel/status/1754900604676366412"
"Tue Feb 06 15:56:40 +0000 2024","1.75E+18","ASLIIII HARI INI GUE FREE DAN BENER BENER KEK LAGI JADI BAZERRRRðŸ˜­ðŸ˜­ðŸ˜­ tpi besok diemnya lama lagiiii","0","0","0","1","in","1.18E+18","1.75E+18","lemonirale","https://twitter.com/lemonirale/status/1754896903245099187"
"Tue Feb 06 15:55:23 +0000 2024","1.75E+18","@chitattooes Hdeeh ya Allah kok bisa ngomong gini, ada ada aja.","0","0","0","0","in","1.18E+18","1.75E+18","lemonirale","https://twitter.com/lemonirale/status/1754896577993539961"
"Tue Feb 06 15:53:53 +0000 2024","1.75E+18","@utdfocusid @bliblidotcom siapa dia Ufi? orang Rohingya kah?","0","0","0","2","in","1.56E+18","1.75E+18","_apall__","https://twitter.com/_apall__/status/1754896199688274302"
"Tue Feb 06 15:53:09 +0000 2024","1.75E+18","@UGM_FESS Selalu aja ada counternya. Semua hal pasti ada baik dan buruknya kok. Tinggal regulasinya aja gmna","0","0","0","0","in","1.18E+18","1.75E+18","lemonirale","https://twitter.com/lemonirale/status/1754896018565669285"
"Tue Feb 06 15:46:15 +0000 2024","1.75E+18","@rahwaninel48847 @we_5jog Rakyat Rohingya mesti aman jika anis jd presiden.  Jika wowo mesti di bantai dan di bunuh semua rakyatnya ama si wowo pecatan militer dan pelanggar ham berat.","0","2","1","1","in","1.40E+18","1.75E+18","rankphiliang","https://twitter.com/rankphiliang/status/1754894280701972912"
"Tue Feb 06 15:37:10 +0000 2024","1.75E+18","@uziuziziziu @infojakarta Iyaa bang gue tunggu lu jadi presiden yaaaðŸ˜­ makin makin iniii","0","0","0","0","in","1.18E+18","1.75E+18","lemonirale","https://twitter.com/lemonirale/status/1754891993480904745"
"Tue Feb 06 15:35:56 +0000 2024","1.75E+18","WTHHHHHHHHHHHHHHHJJG!!!!!","0","0","0","0","in","1.18E+18","1.75E+18","lemonirale","https://twitter.com/lemonirale/status/1754891684952051834"
"Tue Feb 06 15:32:31 +0000 2024","1.75E+18","@sn_azer @NyaiiBubu @kegblgnunfaedh Ya Allah nangis bgt gue. Yaudahlah yaa mau debat gimanapun klo hidup dgn kondisi yg beda gk akan paham. Andai sisa masakan kmrin masih ada w mau juga bawa bekel, tpi masakan aja cukup buat sehari.","0","1","1","2","in","1.18E+18","1.75E+18","lemonirale","https://twitter.com/lemonirale/status/1754890824331235486"
"Tue Feb 06 15:23:49 +0000 2024","1.75E+18","@utdfocusid @bliblidotcom Rohingya kena ke dampar kesiniðŸ¤£ðŸ¤­","0","0","0","1","in","1.69E+18","1.75E+18","david0001452210","https://twitter.com/david0001452210/status/1754888635097534772"
"Tue Feb 06 15:17:48 +0000 2024","1.75E+18","@AimanMahizan Menteri china mainland dgn rohingya","0","0","0","0","in","7.11E+17","1.75E+18","buzarbuja","https://twitter.com/buzarbuja/status/1754887120303579259"
"Tue Feb 06 15:17:44 +0000 2024","1.75E+18","@iypssntan @smoochiesjoyie_ @dillawwwww Tuh dijawab rohingya ditanggung @Refugees . Sekarang waktunya lu mikirin program makan siang itu solutif apa engga? Malamnya anak anak itu makan apa? Batu? Bukan perkara benci, tapi perkara masuk akal atau engga programnya","0","0","0","0","in","1.72E+18","1.75E+18","archdukep","https://twitter.com/archdukep/status/1754887106059784351"
"Tue Feb 06 15:15:51 +0000 2024","1.75E+18","apasih yg kita bisa harapkan dari orang yg dn nya miss tweet"", pro israel, dan mendemonisasi rohingya?  tentu orang orang kyk gni bakal milih yg ""sama"" kyk mereka, yaitu prabowo. termasuk ndrewstjan, bli saka itu juga kan sama aja""","0","0","0","0","in","1.35E+18","1.75E+18","dirlvxen","https://twitter.com/dirlvxen/status/1754886632120123858"
"Tue Feb 06 15:14:38 +0000 2024","1.75E+18","Cerita lama tentang fasisme pendukung wowo terhadap Rohingya, selalu aja org yg menyepelekan dan mengganggap rohingya terbelakang tuh selalu dari pendukung wowo yg notabene daei partai fasis","0","1","4","8","in","1.38E+18","1.75E+18","merseysideliv","https://twitter.com/merseysideliv/status/1754886324769939939"
"Tue Feb 06 15:11:06 +0000 2024","1.75E+18","@rankphiliang @we_5jog anis jdi presiden rohingya cocok keknya","0","1","0","0","in","1.68E+18","1.75E+18","rahwaninel48847","https://twitter.com/rahwaninel48847/status/1754885432754704763"
"Tue Feb 06 15:01:50 +0000 2024","1.75E+18","@txtfromIR Ini dia mau memanusiakan manusia"" tapi Rohingya not included, maksudnya tu gimanaa???ðŸ™‚""","1","1","9","199","in","1.59E+18","1.75E+18","sylraeadn","https://twitter.com/sylraeadn/status/1754883101258346824"
"Tue Feb 06 15:00:02 +0000 2024","1.75E+18","@ugieeeeee @kegblgnunfaedh Yang berbaris di dinding, menatapku Rohingya.","0","1","0","4","in","731962008","1.75E+18","AkimMudin","https://twitter.com/AkimMudin/status/1754882648009310536"
"Tue Feb 06 14:54:02 +0000 2024","1.75E+18","Lah si bobon jadiin pengungsi rohingya sbg bahan lawakan lo fine2 aja, malah dijadiin acuan ðŸ˜©","0","0","0","0","in","3314936208","1.75E+18","tekad_something","https://twitter.com/tekad_something/status/1754881138902888752"
"Tue Feb 06 14:52:43 +0000 2024","1.75E+18","@V_emor @ririsa064 @dillawwwww Ga sekalian nyumpahin bobon rasis biar kayak rohingya ?","0","0","0","4","in","1.55E+18","1.75E+18","Kepoman14","https://twitter.com/Kepoman14/status/1754880808391729659"
"Tue Feb 06 14:28:46 +0000 2024","1.75E+18","vibes rohingya bgt","0","0","0","0","in","1.26E+18","1.75E+18","zafirasl","https://twitter.com/zafirasl/status/1754874780828725650"
"Tue Feb 06 14:28:12 +0000 2024","1.75E+18","@itsquaileggs ngeyel emang, pendukungnya di jelasin soal kamisan mereka gangerti malah nyerang w yg dukung capres sebelah dengan kalimat â€œlu mau di grepe rohingya? dia kan mau nampung rohingnya di indoâ€â˜ ï¸â˜ ï¸","0","1","0","0","in","1.67E+18","1.75E+18","jiqiwta","https://twitter.com/jiqiwta/status/1754874638482407527"
"Tue Feb 06 14:21:27 +0000 2024","1.75E+18","Iyaa, harusnya program ini bisa masyarakat kita sendiri yang kelola dan kita juga yg dapet manfaatnya bukan cara impor.  Krna maybe bisa jdi ngbuka bnyak lapangan pkrjaan, kya makin bnyak usaha ptrnakan, usha prtanian, usaha catring, usaha jasa kirim dll","0","0","0","3","in","1.18E+18","1.75E+18","lemonirale","https://twitter.com/lemonirale/status/1754872938627510733"
"Tue Feb 06 14:20:02 +0000 2024","1.75E+18","@AghaarXx Serem ya 01 Bisa ga disatuin aja sama rohingya biar 1 circle ya ga @FADILJAIDI_","0","0","0","0","in","1.36E+18","1.75E+18","Defin79695427","https://twitter.com/Defin79695427/status/1754872584368439556"
"Tue Feb 06 14:10:26 +0000 2024","1.75E+18","Oh Bobon yang rasis dan xenophobic???? Bukan memasak untuk rohingya""??? Plus kok kasih makan wafer dan minum UHT yang TINGGI GULA??? Stop bikin terkenal orang orang bodoh.""","0","1","6","21","in","9.17E+17","1.75E+18","milkcores","https://twitter.com/milkcores/status/1754870168520364212"
"Tue Feb 06 14:07:19 +0000 2024","1.75E+18","@kegblgnunfaedh Wah, yang ngeramein Rohingya kembali dapat jobðŸ‘€","0","0","0","0","in","1.38E+18","1.75E+18","PemudaBerimpact","https://twitter.com/PemudaBerimpact/status/1754869383049199804"
"Tue Feb 06 13:56:45 +0000 2024","1.75E+18","emang kenapa kalo ngasih makan Rohingya bang? langsung mati apa gimana?","0","0","0","3","in","1.07E+18","1.75E+18","meowzinc","https://twitter.com/meowzinc/status/1754866723487092925"
"Tue Feb 06 13:52:14 +0000 2024","1.75E+18","@Unknown70301718 @pxwizzz_ Kat Aceh sana warga tempatan mengamuk, halau PATI rohingya ari tu sbb kes2 mcm ni lah. PATI yg duduk kat sana duk kacau penduduk tempatan smpaikan ada kes gangguan seksual bagai. Tu pasal rakyat depa mengamuk sampaikan nk halau keluar semua PATI rohingya ari tu","0","0","0","0","in","1.64E+18","1.75E+18","EncikBuck","https://twitter.com/EncikBuck/status/1754865586516214098"
"Tue Feb 06 13:44:33 +0000 2024","1.75E+18","@ozaaa2201 @rofcker @AghaarXx Sorry kmi gk mngkui yg bgniðŸ¤®, udh kebal sama narasiÂ² mainan klian aplgi bzzerÂ² byaran, yg goreng isu Rohingya gk buat gua lupa ini","0","2","0","1","in","1.73E+18","1.75E+18","Ndremu669","https://twitter.com/Ndremu669/status/1754863653793444243"
"Tue Feb 06 13:42:42 +0000 2024","1.75E+18","Dua orang tewas akibat mortir yang ditembakkan oleh Myanmar mendarat di Bagladesh    Korban meninggal telah diidentifikasi sebagai Hosneara Begum berusia 50 tahun dan seorang buruh Rohingya yang tidak disebutkan namanya yang bekerja di lokasi tersebut.    Segera setelah kejadianâ€¦ https://t.co/DQNFis2bth","0","0","1","4","in","215099720","1.75E+18","bdleonanda","https://twitter.com/bdleonanda/status/1754863188770984131"
"Tue Feb 06 13:41:51 +0000 2024","1.75E+18","@t0wge @AghaarXx Klo mbanya ngkutin dri awal pasti mba tau isu Rohingya yg di hembuskan buat nyalahin anies di goreng pas Pemilu ini buat jelekin elektabilitas sseorng dn naikin elektabilitas dia, ya smgga byk yg mkir kesnj","0","0","0","8","in","1.73E+18","1.75E+18","Ndremu669","https://twitter.com/Ndremu669/status/1754862972734955734"
"Tue Feb 06 13:39:36 +0000 2024","1.75E+18","Gk usah jauh2, seperti yg kita tau program bagus pak anis ini cuma bisa dirasain kalangan mnengah atas kan? Tukang becak, supir atau pkrja dri klngan bwah gk mngkin bisa ngerasain ini. Tpi kalian malah nyinyirin program yg justru merhatiin mereka. Kek kasih makan gratis ibu hamil","0","0","0","0","in","1.18E+18","1.75E+18","lemonirale","https://twitter.com/lemonirale/status/1754862406415843812"
"Tue Feb 06 13:39:16 +0000 2024","1.75E+18","@AghaarXx Bahkan UNHCR paslu di buat biar mkin menguatkan argumen mereka bhwa Anies yg nrma Rohingya bhkan di kasih tempat tinggal tetap, byk cara yg lkuin mrka demi menghalalkan sgla cara seolahÂ² smua itu berjalan sesuai skenario nya, cba di cek akun trsbt, tiap postingannya atau repostny","0","1","0","0","in","1.73E+18","1.75E+18","Ndremu669","https://twitter.com/Ndremu669/status/1754862325734265005"
"Tue Feb 06 13:36:08 +0000 2024","1.75E+18","@AghaarXx Izin saran aja bg sbgai pndkung Anies yg agak lama, sbaiknya jgn trlalu di percaya yg bgni, 1 mainan isu tntng pak Anies ni trlalu bnyk di buatÂ², gua ambil cntoh yang isu Rohingya smpe byk akunÂ² gde ikut up vt tntng itu, dn byk orng ngegiring opini nylahin Anies bhkan UNHCR palsu","0","1","0","0","in","1.73E+18","1.75E+18","Ndremu669","https://twitter.com/Ndremu669/status/1754861534810104182"
"Tue Feb 06 13:35:45 +0000 2024","1.75E+18","jd inget juga, punya tmn lama yg pernah hina rohingya ngatain jelek kulit item.. sabarkan aku Tuhannnnn","0","0","0","0","in","1.23E+18","1.75E+18","nksbsbe","https://twitter.com/nksbsbe/status/1754861440501203172"
"Tue Feb 06 13:35:35 +0000 2024","1.75E+18","@AbyasaSabr73892 @EgliNazar27478 @tempodotco Suruh bikin negara sendiri aja ya harusnya. Rakyatnya Rohingya wkwkwwkk","0","0","0","0","in","1.74E+18","1.75E+18","BloodyMareeeeeh","https://twitter.com/BloodyMareeeeeh/status/1754861397954171008"
"Tue Feb 06 13:34:15 +0000 2024","1.75E+18","@boyisshh @hwang_hyunhee @Soonflowerr_ @AghaarXx Wkwk jdi inget narasi Rohingya guaðŸ˜†di buatÂ² seolahÂ² salah Anies smua, haha","0","0","0","1","in","1.73E+18","1.75E+18","Ndremu669","https://twitter.com/Ndremu669/status/1754861063341015442"
"Tue Feb 06 13:33:56 +0000 2024","1.75E+18","@dettarmwn Satu lagi, kasus rohingya. Menteri pertahanan kok bisa si org rohingya sampe lolos begitu? Kerja ga si?","0","0","0","0","in","1.25E+18","1.75E+18","Itsmeifo","https://twitter.com/Itsmeifo/status/1754860983661875645"
"Tue Feb 06 13:33:09 +0000 2024","1.75E+18","Gw lebih milih bikin shelter darurat &amp  tidur sendirian kyk pengungsi, daripada hrs tidur ramean di tangsi, Alhasil gw dapet julukan julukan, kangmas Rohingya dari anak2 magang, mereka memang sialan semua ðŸ˜‚ https://t.co/IpJIuGmjyc","0","0","0","2","in","3329865657","1.75E+18","mahrirmunawan","https://twitter.com/mahrirmunawan/status/1754860785883607450"
"Tue Feb 06 13:32:57 +0000 2024","1.75E+18","Emg pada dasarnya manusia itu munafik. Gk bisa menilai sesuatu dgn objektif cm krna gk suka orngnya jdi program bagus dinyinyirin. Sekalipun udah objektif psti bakal ktemu objektif lain yg jelek bgt dan psti bikin kesel. Jdii ya sabarsabar aja semoga gk ktmu manusia bgitu.""","0","1","0","1","in","1.18E+18","1.75E+18","lemonirale","https://twitter.com/lemonirale/status/1754860733672968661"
"Tue Feb 06 13:32:37 +0000 2024","1.75E+18","Geleng2 aja liat LRT jujur hal yg bikin aku se-marah itu sama paslon onoh selain tubrak tabrak konstitusi &amp  pelanggaran HAM adalah masalah demonisasi pengungsi Rohingya yg sampe bikin jurnalis Palestina speak up","0","0","0","0","in","4113707718","1.75E+18","pitharukaze","https://twitter.com/pitharukaze/status/1754860649405165873"
"Tue Feb 06 13:28:16 +0000 2024","1.75E+18","@Miduk17 Kayak pengungsi Rohingya aja di kasih makan gratis bang ðŸ¤£ðŸ¤£ðŸ¤¦ðŸ»â€â™€ï¸","0","0","0","0","in","1.45E+18","1.75E+18","TrifanyKim96","https://twitter.com/TrifanyKim96/status/1754859556914745726"
"Tue Feb 06 13:23:07 +0000 2024","1.75E+18","@chochowalens @kincibrutal @Soonflowerr_ @AghaarXx Bnr mba hatiÂ² aja dh mainan sblah nih ngeriÂ² srius narasinya byk bgt mulai dri isu Rohingya yg masif di gerakin smua akunÂ² gde smpe akun meme pun ikutðŸ˜Œblm lgi isuÂ² Yaman Amerika byk bgt","0","1","0","1","in","1.73E+18","1.75E+18","Ndremu669","https://twitter.com/Ndremu669/status/1754858261881446488"
"Tue Feb 06 13:21:58 +0000 2024","1.75E+18","Vote bank of TMC and AAPâŒ  2 minutes â€œSILENCEâ€ for Kejriwal and Mamta Banerjee  #Rohingya https://t.co/53s4trNAxZ","0","3","14","22","in","1562806872","1.75E+18","BJP4Chandigarh","https://twitter.com/BJP4Chandigarh/status/1754857971547324618"
"Tue Feb 06 13:21:54 +0000 2024","1.75E+18","@Narasi_winda Di Indonesia dikasih makan seiman sihh ,Rohingya kok di usir kan seiman ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ munafikkkk penyembah berhala sesungguhnya","0","0","0","4","in","7.74E+17","1.75E+18","KEWALORENZO","https://twitter.com/KEWALORENZO/status/1754857952727740866"
"Tue Feb 06 13:21:27 +0000 2024","1.75E+18","@dillawwwww Yang rasis ke orang rohingya itu?","0","0","0","19","in","1.14E+18","1.75E+18","rizkirandom199","https://twitter.com/rizkirandom199/status/1754857840404287795"
"Tue Feb 06 12:39:07 +0000 2024","1.75E+18","@lilvalleey @AgCr49 @CJWiguna @txtdrpemerintah Sekalian aja dukung tuhan kalian yang si akui imam mahdi jadi mentri Rohingya dan kementrian korupsi https://t.co/9OrsijuT2u","0","1","0","0","in","1.68E+18","1.75E+18","ImDevils2032","https://twitter.com/ImDevils2032/status/1754847185039245323"
"Tue Feb 06 12:37:50 +0000 2024","1.75E+18","@alaquaaa @undipmenfess Program siapapun dan apapun yg paling ditakutkan ya dikorupsi. Tpi gk mngkin program jdi gk bisa jalan. Lgi 3 capres blm ada yg brani tuh hukum mati koruptor, cma ngomong tindk tgas tindk tgas aja.   Jdi coba deh kasih alasan knpa program ini gk boleh jalan selain tkut dikorupsi?","0","0","0","0","in","1.18E+18","1.75E+18","lemonirale","https://twitter.com/lemonirale/status/1754846863570948520"
"Tue Feb 06 12:33:45 +0000 2024","1.75E+18","@dillawwwww Ayo tanggapannya lagi, kok udahan? Nunggu breif? Bisa barengÂ² gitu yak? Mirip dengan rameÂ² Rohingya.","0","0","0","0","in","1.38E+18","1.75E+18","PemudaBerimpact","https://twitter.com/PemudaBerimpact/status/1754845835710656818"
"Tue Feb 06 12:33:42 +0000 2024","1.75E+18","@carlinaput51880 Tapi doi sama aja, salah satu influencer yg nyebarin narasi negatif ke pengungsi rohingya  That is why mau itu lesser evil, tetep aja evil!","0","0","0","1","in","1.38E+18","1.75E+18","r_pojannnn_","https://twitter.com/r_pojannnn_/status/1754845825845588323"
"Tue Feb 06 12:19:47 +0000 2024","1.75E+18","(((((Tidak memasak untuk rohingya)))))  Bon, kata gur kalo lo tulus bagi2 aja makanan ke orang Papua tapi gak dikontenin. Enak aja ngasih makan orang eh dapet adsense","0","0","0","0","in","261542005","1.75E+18","popmienaa","https://twitter.com/popmienaa/status/1754842320653230589"
"Tue Feb 06 12:17:19 +0000 2024","1.75E+18","@we_5jog Wkwkw...ðŸ¤£ðŸ¤£ðŸ¤£ Di Rohingya aja yaaa..","0","0","0","0","in","780468229","1.75E+18","derliebe311","https://twitter.com/derliebe311/status/1754841702349906420"
"Tue Feb 06 12:12:38 +0000 2024","1.75E+18","@MrBiGZinT Kat duyong rohingya tak berani angkat kepala.","0","0","0","0","in","336898064","1.75E+18","duittonium","https://twitter.com/duittonium/status/1754840524203475432"
"Tue Feb 06 12:11:41 +0000 2024","1.75E+18","@safierawlndr iya komen kayak gini rasis banget dan sering diliat di tiktok yang usernya atau orang yang ada di video punya warna kulit coklat gelap :(   pernah nemu komen â€œ*insert nama* Rohingya bangetâ€â€¦","0","1","0","2","in","1.09E+18","1.75E+18","sulkycatz","https://twitter.com/sulkycatz/status/1754840282062008509"
"Tue Feb 06 12:07:17 +0000 2024","1.75E+18","@BonekHibrida @MurtadhaOne1 @ganjarpranowo Ikut makan gratis kayak pengungsi Rohingya di Aceh ðŸ¤£ðŸ¤£","0","0","0","0","in","1.45E+18","1.75E+18","TrifanyKim96","https://twitter.com/TrifanyKim96/status/1754839175730463007"
"Tue Feb 06 12:06:30 +0000 2024","1.75E+18",":: CEK FAKTA PERNYATAAN CAPRES/CAWAPRES :: BELUM ADA BUKTI, Klaim Muhaimin Iskandar bahwa Kedatangan Pengungsi Ronghiya Membawa Ketidakstabilan #muhaiminiskadar #rohingya #cekfakta #CekFaktaTempo #cekfaktapolitisi  https://t.co/BwpR2o2k2e","0","0","0","0","in","1.07E+18","1.75E+18","tempocekfakta","https://twitter.com/tempocekfakta/status/1754838978023563589"
"Tue Feb 06 11:59:59 +0000 2024","1.75E+18","Alah rohingya ni buat drama lagi.   Akta 23 MKN pemegang kad UNHCR tak benarkan kerja, niaga Dan bawa kenderaan Di Malaysia.  Kalau rohingya ni langgar mati Rakyat Malaysia tiada claim 1 Sen pun lah. @taufiqjoharii nak pertahankan lagi @syerleena","0","1","2","0","in","418752531","1.75E+18","Kuasaaliens","https://twitter.com/Kuasaaliens/status/1754837340160487468"
"Tue Feb 06 11:55:05 +0000 2024","1.75E+18","Lelaki Rohingya dukung anak, tinggalkan lori ditahan JPJ  Sebelum itu lelaki Rohingya berkenaan membaling kunci lori yang dipandunya itu ke dalam longkang - Pengarah JPJ Kelantan  #SinarHarian #JPJ   https://t.co/ytLe0eQYqk","1","2","1","6","in","331383958","1.75E+18","SinarOnline","https://twitter.com/SinarOnline/status/1754836104124223774"
"Tue Feb 06 11:49:06 +0000 2024","1.75E+18","@orgkayabiasa Wkwkwk makan gratis bikin ketergantungan sama pemerintah seakan pemerintah ky raja.. Minimal kerja lah dpt gaji bisa makan sesuai keinginan..  Klo sekedar makan gratis ma kh Rohingya","0","0","0","0","in","1.70E+18","1.75E+18","RinaDia35463609","https://twitter.com/RinaDia35463609/status/1754834599287636161"
"Tue Feb 06 11:40:08 +0000 2024","1.75E+18","Orang Malaysia pun kedekut nak bayar lebih. Cuba datang orang Malaysia offer 150 potong rumput dengan rohingya 100. Mana orang akan pilih?  Sembang boleh la. Sendiri pun hidup berkira nak murah.","1","1","10","36","in","467438973","1.75E+18","belialrising","https://twitter.com/belialrising/status/1754832343758737853"
"Tue Feb 06 11:35:46 +0000 2024","1.75E+18","@chitattooes Kebaca banget, mirip waktu Rohingya.","0","0","0","0","in","1.38E+18","1.75E+18","PemudaBerimpact","https://twitter.com/PemudaBerimpact/status/1754831244272222578"
"Tue Feb 06 11:35:46 +0000 2024","1.75E+18","@lagimusimhujann pun10 warga rohingya gak diajak ðŸ™ðŸ»","0","1","0","0","in","1.29E+18","1.75E+18","__paperr","https://twitter.com/__paperr/status/1754831243143958546"
"Tue Feb 06 11:34:27 +0000 2024","1.75E+18","2024 ngomongin agama artis, ini akun yang kemarin hoax Rohingya bukan? Titipan siapa om?","0","0","0","0","in","311380271","1.75E+18","swishysharky","https://twitter.com/swishysharky/status/1754830912209207763"
"Tue Feb 06 11:33:10 +0000 2024","1.75E+18","Lelaki Rohingya ditahan JPJ selepas lari tinggalkan lori sambil dukung anak https://t.co/n61Zj1fe6o #BERITA #TERKINI","0","0","0","3","in","42199532","1.75E+18","UMonline","https://twitter.com/UMonline/status/1754830591164576141"
"Tue Feb 06 11:32:38 +0000 2024","1.75E+18","Diharapkan jangan sampai orang asing masuk dalam Daftar Pemilih Tetap (DPT) di setiap pelosok daerah khususnya di Jawa Timur. â€œSaya juga menggarisbawahi kasus pengungsi Rohingya yang dalam beberapa kurun waktu belakangan ini sangat viral,â€ ujarnya.","0","1","0","0","in","4214856850","1.75E+18","Kemenkumham_Jtm","https://twitter.com/Kemenkumham_Jtm/status/1754830453834662012"
"Tue Feb 06 11:26:38 +0000 2024","1.75E+18","sadar ga sih, pola argumennya mirip kek isu rohingya kemarin  manfaatin ketimpangan kelas yang ada untuk pembenaran  yg kemarin pembenaran atas rasisme. yg sekarang nyari simpati pemilu, padahal ada solusi lain yang lebih serius sebagai govt &amp  policy maker","0","0","6","24","in","1.24E+18","1.75E+18","raduzid","https://twitter.com/raduzid/status/1754828946347340274"
"Tue Feb 06 11:25:35 +0000 2024","1.75E+18","Bukan memasak untuk rohingya?""   ?????? https://t.co/vgG2v5Rj3M""","0","1","0","4","in","1.25E+18","1.75E+18","siapasangk4_","https://twitter.com/siapasangk4_/status/1754828681946775598"
"Tue Feb 06 11:21:43 +0000 2024","1.75E+18","@txtfromIR (bukan berarti gw ga seneng sama programnya ya, tapi seolah-olah narasi dia ngehina orang Rohingya banget. Malas dah)","0","0","0","2","in","1.53E+18","1.75E+18","LilySweetScar","https://twitter.com/LilySweetScar/status/1754827707849064619"
"Tue Feb 06 11:18:44 +0000 2024","1.75E+18","Ohh yg bercandain pengungsi Rohingya itu?   https://t.co/rgTecwNG3r","1","0","9","168","in","1.70E+18","1.75E+18","txtfromIR","https://twitter.com/txtfromIR/status/1754826958846980322"
"Tue Feb 06 11:13:32 +0000 2024","1.75E+18","@tempodotco Kasus pulau Rempang udh beres belum sih, trus itu masalah ketahanan negara yg gampang dibobol kapal busuk Rohingya udh selesai blom? Masalah pertumbuhan ekonomi yg melambat juga, trus masalah keamanan dan kemiskinan di Papua? Kok sibuk bagi2 bansos, itu mah tugas lurah.","0","0","0","0","in","1.73E+18","1.75E+18","Louisiana134246","https://twitter.com/Louisiana134246/status/1754825647195857040"
"Tue Feb 06 11:10:07 +0000 2024","1.75E+18","ronis (rohingya manis)  ado trui bahan lawakan bintang","0","0","0","0","in","1.24E+18","1.75E+18","oktafiarmdhni","https://twitter.com/oktafiarmdhni/status/1754824787703316599"
